analysis_group,dataset_name,scenario_type,sweep_parameter,sweep_value,epsilon,method,iteration,grad_norm,objective_gap_to_reference,relative_error_to_reference
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,13520,3.1256718412911085e-06,1.4161609801499608e-09,0.0001752543530296373
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,13540,3.1146426818550153e-06,1.450583861362098e-09,0.00018303779411849548
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,13560,3.097519288265791e-06,1.4873023784778283e-09,0.00019143993169821148
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,13580,3.0829513189141258e-06,1.5272089703977088e-09,0.00019993230523415793
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,13600,3.0791322941329184e-06,1.5706999173525915e-09,0.00020804685474449183
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,13620,3.0891459933822487e-06,1.616307435114983e-09,0.00021535956936501418
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,13640,3.1089987503556587e-06,1.6602284130806666e-09,0.00022148498877197482
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,13660,3.1296276959904062e-06,1.6970421040651829e-09,0.00022608489239658505
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,13680,3.1414972891245538e-06,1.7212833519630877e-09,0.0002288855799013692
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,13700,3.1390018705240484e-06,1.7291012788245297e-09,0.00022969470590405246
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,13720,3.1225453298601363e-06,1.7192240825414373e-09,0.00022841020796312634
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,13740,3.0976964500498306e-06,1.692842699352326e-09,0.00022501853106893943
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,13760,3.0721297237633953e-06,1.6525836393777027e-09,0.00021958476586030819
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,13780,3.051878602778647e-06,1.6011535292070889e-09,0.00021224155848048517
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,13800,3.0386232324340866e-06,1.5403225500643103e-09,0.00020318565745056682
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,13820,3.0290952442629873e-06,1.4706835749223046e-09,0.00019269062602188578
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,13840,3.016474560923313e-06,1.3922501068686088e-09,0.00018114204293168235
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,13860,2.992770622092141e-06,1.3056356135132674e-09,0.00016909736983712292
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,13880,2.9512316676086474e-06,1.2133910681777493e-09,0.00015736356406253154
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,13900,2.888466294694463e-06,1.1210536249306458e-09,0.00014706222328718445
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,13920,2.8064235802062232e-06,1.0375122705408302e-09,0.00013960270724655202
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,13940,2.7142255878127255e-06,9.743876538959029e-10,0.0001364329276730114
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,13960,2.6290688970988052e-06,9.442779613788588e-10,0.00013852111902938033
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,13980,2.5743233034676274e-06,9.579919496571776e-10,0.00014584707021397765
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14000,2.5727487554819366e-06,1.0212641426976532e-09,0.00015735276897844126
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14020,2.635781199430256e-06,1.1318198323007067e-09,0.00017136933114790615
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14040,2.755464231104443e-06,1.27784065273584e-09,0.00018610978281469987
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14060,2.905799465015856e-06,1.4387068203447484e-09,0.00019996606403763068
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14080,3.0520291278018446e-06,1.5883152154616553e-09,0.0002116318542087607
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14100,3.1609592489420695e-06,1.7004384011976015e-09,0.00022014536210591848
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14120,3.208219434403258e-06,1.754792838815078e-09,0.00022490591138520872
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14140,3.1823347089084802e-06,1.7420574149884516e-09,0.0002256791542862574
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14160,3.0866122916129863e-06,1.6662494856101162e-09,0.0002225890563251078
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14180,2.939323430415946e-06,1.5436167066784634e-09,0.00021609111603020025
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14200,2.7717170119301163e-06,1.3983047358889777e-09,0.0002069224528109397
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14220,2.6223146205558154e-06,1.2561123668985985e-09,0.00019602672035767224
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14240,2.525818234355218e-06,1.1382567388640297e-09,0.00018445435786854962
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14260,2.498959816414134e-06,1.0570045810842643e-09,0.00017324252488525252
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14280,2.5329255148007103e-06,1.0143096085268866e-09,0.00016328668828329178
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14300,2.6002441075844956e-06,1.0035096226213014e-09,0.00015522834479073856
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14320,2.6701602824910733e-06,1.013104669600473e-09,0.00014939400744692251
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14340,2.7206744636105645e-06,1.0310609033226115e-09,0.0001458130427517303
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14360,2.742772254882034e-06,1.0481543966101015e-09,0.00014430785348067514
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14380,2.738688039862081e-06,1.0595050531359007e-09,0.00014461120556303223
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14400,2.7170605801256213e-06,1.0643173009583506e-09,0.00014645753332927306
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14420,2.687390896759229e-06,1.064533974859394e-09,0.00014962238431405215
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14440,2.6560444197739513e-06,1.0633335323362303e-09,0.00015391771292670963
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14460,2.6254158209245967e-06,1.0641252878862417e-09,0.00015916581566283267
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14480,2.596168417675869e-06,1.070154034832349e-09,0.0001651707502532581
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14500,2.5705467683661232e-06,1.0843619890898992e-09,0.00017169566419229117
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14520,2.554106714223818e-06,1.109032241042307e-09,0.00017844781661299872
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14540,2.554241655010341e-06,1.1449961395681996e-09,0.00018507236206845052
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14560,2.576014793502248e-06,1.1906272218142888e-09,0.00019115765241614095
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14580,2.6179328203324422e-06,1.2411715544224933e-09,0.0001962548623934152
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14600,2.6707188967662515e-06,1.288966461343577e-09,0.0001999119473189806
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14620,2.7200230848010015e-06,1.3247611202471532e-09,0.0002017178751856864
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14640,2.751300028048644e-06,1.339854685533659e-09,0.00020135006741883954
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14660,2.754329274031015e-06,1.3283738831137981e-09,0.00019861735750891063
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14680,2.7259082249883348e-06,1.2889096873136552e-09,0.0001934924622509147
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14700,2.670425312948064e-06,1.224955872847211e-09,0.00018613105415251377
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14720,2.5985196399697676e-06,1.144031092081832e-09,0.00017687795473050495
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14740,2.5241101091488333e-06,1.0558214164069213e-09,0.00016626372413068547
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14760,2.4602790304732398e-06,9.699858694034447e-10,0.00015499572393162553
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14780,2.415136667950366e-06,8.943239759862109e-10,0.00014394428618470312
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14800,2.389463762449311e-06,8.338146839648175e-10,0.00013411335997770338
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14820,2.3775363384896265e-06,7.906845733707257e-10,0.00012656507953670863
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14840,2.3707882892446794e-06,7.652799227653162e-10,0.00012225613003531198
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14860,2.3623548201427543e-06,7.572408255995811e-10,0.00012178841991673605
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14880,2.3504310497047507e-06,7.664046203226249e-10,0.00012519301227009152
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14900,2.3392798975787886e-06,7.93016735611829e-10,0.00013191551037002332
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14920,2.3375678135090955e-06,8.371438681153975e-10,0.00014101586750963575
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14940,2.3544023919576632e-06,8.975390847210107e-10,0.0001514213292475791
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14960,2.3944492587144965e-06,9.704707870650253e-10,0.0001620989684179471
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,14980,2.4544684277682456e-06,1.049100528671687e-09,0.0001721355633640243
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15000,2.523200747460724e-06,1.1238476260722052e-09,0.0001807683426087523
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15020,2.584526030341757e-06,1.1838583446888151e-09,0.00018740168790789
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15040,2.6221165352812973e-06,1.2192979403913284e-09,0.00019162318207237918
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15060,2.6238163937936278e-06,1.223840070951887e-09,0.00019321868696828352
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15080,2.5849044205337256e-06,1.1965624463483593e-09,0.00019218069671181817
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15100,2.5100172222599444e-06,1.14255165051258e-09,0.00018870332109851767
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15120,2.4134790305918996e-06,1.0718765736106306e-09,0.00018315857320500635
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15140,2.317309419791885e-06,9.971066750047441e-10,0.00017605138974558093
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15160,2.245820219776941e-06,9.300590159133648e-10,0.00016795518625298579
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15180,2.2168587969722104e-06,8.787623823058865e-10,0.00015943617384335995
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15200,2.233434523449446e-06,8.456017275282335e-10,0.00015098260354977857
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15220,2.2819625245739287e-06,8.272394574904141e-10,0.0001429613851908292
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15240,2.338836996789717e-06,8.16325229635595e-10,0.00013562307977276278
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15260,2.3801015464970895e-06,8.044140215046625e-10,0.0001291619015718297
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15280,2.3887099597905103e-06,7.851208017051192e-10,0.00012381184215495378
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15300,2.3580008875384297e-06,7.564921328251373e-10,0.00011993290763833399
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15320,2.292383932296593e-06,7.218699110689286e-10,0.00011802534605917338
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15340,2.2061913162195937e-06,6.890398807080089e-10,0.00011862225547143172
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15360,2.1208242445389327e-06,6.680038189266213e-10,0.00012207515377847482
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15380,2.0597198304089014e-06,6.68099589540283e-10,0.0001283447813604068
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15400,2.0412281735477585e-06,6.953078252047717e-10,0.00013693514998917972
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15420,2.0718988620781688e-06,7.504334098573651e-10,0.00014699908218039333
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15440,2.1444927114980375e-06,8.285322705692266e-10,0.0001575218010899573
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15460,2.242067521208517e-06,9.196049755022528e-10,0.0001674834596728319
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15480,2.344479165767396e-06,1.0103063385891176e-09,0.00017596559987733087
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15500,2.4332386104984674e-06,1.0862721278037668e-09,0.00018221145924989107
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15520,2.4937807467878097e-06,1.1346256434396906e-09,0.00018565941967083543
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15540,2.5161718358293407e-06,1.1462493454406086e-09,0.00018596322122652387
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15560,2.4953406574326835e-06,1.1174629693799787e-09,0.00018300605731034897
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15580,2.431370598541646e-06,1.05082426093972e-09,0.0001769119103251648
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15600,2.329965487646244e-06,9.548824925209587e-10,0.00016805591651482114
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15620,2.202952410212933e-06,8.428696768314481e-10,0.00015707468285866482
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15640,2.068409733238624e-06,7.305077792674197e-10,0.00014487487560346305
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15660,1.949469024296316e-06,6.332980806433852e-10,0.0001326289087396144
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15680,1.870191357420345e-06,5.637993544249653e-10,0.00012172159890136238
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15700,1.847717425560968e-06,5.294395616362024e-10,0.0001135724327204512
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15720,1.8841267225382327e-06,5.313274403784263e-10,0.0001092655817878264
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15740,1.964993201587679e-06,5.64329402652497e-10,0.00010910255439272641
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15760,2.066345598179061e-06,6.183995260311548e-10,0.00011244659879158825
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15780,2.163783205400168e-06,6.808551084036552e-10,0.0001180595508895945
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15800,2.2383258476557967e-06,7.390656558969866e-10,0.00012463098977348252
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15820,2.278572443893263e-06,7.82935008492025e-10,0.00013112986487593802
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15840,2.280714063978778e-06,8.066385059901648e-10,0.00013691597963964118
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15860,2.2475532423479322e-06,8.093042624945923e-10,0.00014171474354321935
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15880,2.1870781333648963e-06,7.946189123364533e-10,0.00014554002411664091
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15900,2.110871666135399e-06,7.69592264915353e-10,0.00014859986506952883
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15920,2.032522510597324e-06,7.428549997356981e-10,0.000151194987758246
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15940,1.9660488446461824e-06,7.228661141889248e-10,0.00015361601043681282
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15960,1.9241314659327718e-06,7.163125093079259e-10,0.0001560504433545514
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,15980,1.9159254753977035e-06,7.268658452908028e-10,0.0001585155665484267
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,16000,1.9447038272557974e-06,7.543878438598384e-10,0.00016083152285992268
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,16020,2.006330291305702e-06,7.946606289666036e-10,0.00016263899773202173
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,16040,2.089567227818238e-06,8.397399997583932e-10,0.0001634533879723468
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,16060,2.178179951968395e-06,8.790168731787062e-10,0.0001627401143937058
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,16080,2.253873106520677e-06,9.009875068244355e-10,0.00015999653554264523
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,16100,2.2991558255265785e-06,8.955576003000232e-10,0.0001548318648443987
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,16120,2.299792504278448e-06,8.564949027789481e-10,0.00014704357635271918
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,16140,2.246885362919722e-06,7.834766446723762e-10,0.00013669565089550751
beta_fixed_vs_variable_focused,synthetic_ill_conditioned,ill_corr_0_9_hidden_100,hidden_width,100,1e-06,Nesterov variable beta,16160,2.1387749964971475e-06,6.831409327112681e-10,0.0001242121104252353
