analysis_group,dataset_name,scenario_type,sweep_parameter,sweep_value,epsilon,method,method_type,beta_rule,converged,iterations,time_seconds,final_gradient_norm,objective_gap_to_reference,relative_error_to_reference,relative_error_to_ldlt,train_accuracy,test_accuracy,q_dimension,n_train,n_test,n_features,n_classes,hidden_width,total_output_weights,lambda_reg,estimated_L,mu,condition_number
synthetic_parameter_epsilon,synthetic_well_conditioned,well_corr_0_7,correlation,0.7,1e-05,LDLT,scratch,,True,0,0.16727833400364034,2.383674478444697e-15,6.938893903907228e-18,5.140698668557833e-14,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.05,79.33156553241322,0.05,1586.6313106482644
synthetic_parameter_epsilon,synthetic_well_conditioned,well_corr_0_7,correlation,0.7,1e-05,Heavy Ball,scratch,constant momentum,True,251,0.10414837501593865,9.539713831616355e-06,3.503503043233991e-12,2.3737512096762702e-06,2.3737512097181725e-06,1.0,1.0,501,1000,350,20,20,500,10000,0.05,79.33156553241322,0.05,1586.6313106482644
synthetic_parameter_epsilon,synthetic_well_conditioned,well_corr_0_7,correlation,0.7,1e-05,Nesterov,scratch,constant beta,True,346,0.1202576250070706,9.976175608643015e-06,1.913378344653438e-10,6.20804421259804e-05,6.208044212527129e-05,1.0,1.0,501,1000,350,20,20,500,10000,0.05,79.33156553241322,0.05,1586.6313106482644
synthetic_parameter_epsilon,synthetic_well_conditioned,well_corr_0_7,correlation,0.7,1e-06,LDLT,scratch,,True,0,0.16727833400364034,2.383674478444697e-15,6.938893903907228e-18,5.140698668557833e-14,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.05,79.33156553241322,0.05,1586.6313106482644
synthetic_parameter_epsilon,synthetic_well_conditioned,well_corr_0_7,correlation,0.7,1e-06,Heavy Ball,scratch,constant momentum,True,283,0.13859458299702965,9.33429651193726e-07,8.270467644067026e-14,4.1534396747524885e-07,4.153439673838934e-07,1.0,1.0,501,1000,350,20,20,500,10000,0.05,79.33156553241322,0.05,1586.6313106482644
synthetic_parameter_epsilon,synthetic_well_conditioned,well_corr_0_7,correlation,0.7,1e-06,Nesterov,scratch,constant beta,True,429,0.1453735420072917,9.668623199554053e-07,2.8159488629775353e-12,8.13543514274919e-06,8.135435142289083e-06,1.0,1.0,501,1000,350,20,20,500,10000,0.05,79.33156553241322,0.05,1586.6313106482644
synthetic_parameter_epsilon,synthetic_well_conditioned,well_corr_0_7,correlation,0.7,1e-07,LDLT,scratch,,True,0,0.16727833400364034,2.383674478444697e-15,6.938893903907228e-18,5.140698668557833e-14,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.05,79.33156553241322,0.05,1586.6313106482644
synthetic_parameter_epsilon,synthetic_well_conditioned,well_corr_0_7,correlation,0.7,1e-07,Heavy Ball,scratch,constant momentum,True,346,0.14997058402514085,4.908854850086531e-08,2.0122792321330962e-16,2.088757619567627e-08,2.0887575727618036e-08,1.0,1.0,501,1000,350,20,20,500,10000,0.05,79.33156553241322,0.05,1586.6313106482644
synthetic_parameter_epsilon,synthetic_well_conditioned,well_corr_0_7,correlation,0.7,1e-07,Nesterov,scratch,constant beta,True,514,0.45485137501964346,9.477883056344295e-08,3.177666463294315e-14,8.610728679938414e-07,8.610728680455292e-07,1.0,1.0,501,1000,350,20,20,500,10000,0.05,79.33156553241322,0.05,1586.6313106482644
synthetic_parameter_epsilon,synthetic_well_conditioned,well_corr_0_8,correlation,0.8,0.001,LDLT,scratch,,True,0,0.16278683400014415,2.4869477325769864e-15,3.469446951953614e-18,5.227104053496979e-14,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.05,82.94469899550688,0.05,1658.8939799101377
synthetic_parameter_epsilon,synthetic_well_conditioned,well_corr_0_8,correlation,0.8,0.001,Heavy Ball,scratch,constant momentum,True,157,0.03965495800366625,0.000762207311311339,4.8492242721298595e-08,0.00028818340989438744,0.000288183409894437,1.0,1.0,501,1000,350,20,20,500,10000,0.05,82.94469899550688,0.05,1658.8939799101377
synthetic_parameter_epsilon,synthetic_well_conditioned,well_corr_0_8,correlation,0.8,0.001,Nesterov,scratch,constant beta,True,193,0.07128079098765738,0.0009947759155220198,1.286940003248499e-06,0.003945725064288699,0.0039457250642891215,1.0,1.0,501,1000,350,20,20,500,10000,0.05,82.94469899550688,0.05,1658.8939799101377
synthetic_parameter_epsilon,synthetic_well_conditioned,well_corr_0_8,correlation,0.8,1e-05,LDLT,scratch,,True,0,0.16278683400014415,2.4869477325769864e-15,3.469446951953614e-18,5.227104053496979e-14,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.05,82.94469899550688,0.05,1658.8939799101377
synthetic_parameter_epsilon,synthetic_well_conditioned,well_corr_0_8,correlation,0.8,1e-05,Heavy Ball,scratch,constant momentum,True,267,0.07300958398263901,4.333845938944539e-06,8.572517695704107e-13,1.3607123175382067e-06,1.3607123176427115e-06,1.0,1.0,501,1000,350,20,20,500,10000,0.05,82.94469899550688,0.05,1658.8939799101377
synthetic_parameter_epsilon,synthetic_well_conditioned,well_corr_0_8,correlation,0.8,1e-05,Nesterov,scratch,constant beta,True,357,0.1218295420112554,9.532297092542199e-06,2.1583203974051557e-10,6.421008549697363e-05,6.421008549652677e-05,1.0,1.0,501,1000,350,20,20,500,10000,0.05,82.94469899550688,0.05,1658.8939799101377
synthetic_parameter_epsilon,synthetic_well_conditioned,well_corr_0_8,correlation,0.8,1e-06,LDLT,scratch,,True,0,0.16278683400014415,2.4869477325769864e-15,3.469446951953614e-18,5.227104053496979e-14,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.05,82.94469899550688,0.05,1658.8939799101377
synthetic_parameter_epsilon,synthetic_well_conditioned,well_corr_0_8,correlation,0.8,1e-06,Heavy Ball,scratch,constant momentum,True,299,0.11156504202517681,7.267559378636226e-07,3.293892936184761e-14,2.437168295976645e-07,2.4371683018559085e-07,1.0,1.0,501,1000,350,20,20,500,10000,0.05,82.94469899550688,0.05,1658.8939799101377
synthetic_parameter_epsilon,synthetic_well_conditioned,well_corr_0_8,correlation,0.8,1e-06,Nesterov,scratch,constant beta,True,447,0.18084387501585297,9.560940827388365e-07,2.1159185514818546e-12,6.3766877695421505e-06,6.3766877687668265e-06,1.0,1.0,501,1000,350,20,20,500,10000,0.05,82.94469899550688,0.05,1658.8939799101377
synthetic_parameter_epsilon,synthetic_well_conditioned,well_corr_0_8,correlation,0.8,1e-07,LDLT,scratch,,True,0,0.16278683400014415,2.4869477325769864e-15,3.469446951953614e-18,5.227104053496979e-14,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.05,82.94469899550688,0.05,1658.8939799101377
synthetic_parameter_epsilon,synthetic_well_conditioned,well_corr_0_8,correlation,0.8,1e-07,Heavy Ball,scratch,constant momentum,True,346,0.19439637500909157,7.879725213305489e-08,4.891920202254596e-16,2.7343116867473304e-08,2.7343117080325067e-08,1.0,1.0,501,1000,350,20,20,500,10000,0.05,82.94469899550688,0.05,1658.8939799101377
synthetic_parameter_epsilon,synthetic_well_conditioned,well_corr_0_8,correlation,0.8,1e-07,Nesterov,scratch,constant beta,True,537,0.18380545798572712,9.586437711209988e-08,2.3904489498960402e-14,6.958788711411527e-07,6.958788713782946e-07,1.0,1.0,501,1000,350,20,20,500,10000,0.05,82.94469899550688,0.05,1658.8939799101377
synthetic_parameter_epsilon,synthetic_well_conditioned,well_corr_0_9,correlation,0.9,0.001,LDLT,scratch,,True,0,0.17338537497562356,2.3471149326800917e-15,0.0,5.324605913357223e-14,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.05,79.42659640792583,0.05,1588.5319281585164
synthetic_parameter_epsilon,synthetic_well_conditioned,well_corr_0_9,correlation,0.9,0.001,Heavy Ball,scratch,constant momentum,True,157,0.07206645800033584,0.0006476302390721584,3.9121198249642e-08,0.0002626111683771036,0.00026261116837670537,1.0,1.0,501,1000,350,20,20,500,10000,0.05,79.42659640792583,0.05,1588.5319281585164
synthetic_parameter_epsilon,synthetic_well_conditioned,well_corr_0_9,correlation,0.9,0.001,Nesterov,scratch,constant beta,True,193,0.10187258300720714,0.0009945725738317163,9.520792194107897e-07,0.0029031877494943006,0.002903187749493965,1.0,1.0,501,1000,350,20,20,500,10000,0.05,79.42659640792583,0.05,1588.5319281585164
synthetic_parameter_epsilon,synthetic_well_conditioned,well_corr_0_9,correlation,0.9,1e-05,LDLT,scratch,,True,0,0.17338537497562356,2.3471149326800917e-15,0.0,5.324605913357223e-14,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.05,79.42659640792583,0.05,1588.5319281585164
synthetic_parameter_epsilon,synthetic_well_conditioned,well_corr_0_9,correlation,0.9,1e-05,Heavy Ball,scratch,constant momentum,True,251,0.06523366700275801,9.658466370377961e-06,3.568874362702701e-12,2.3404211051376724e-06,2.340421105289087e-06,1.0,1.0,501,1000,350,20,20,500,10000,0.05,79.42659640792583,0.05,1588.5319281585164
synthetic_parameter_epsilon,synthetic_well_conditioned,well_corr_0_9,correlation,0.9,1e-05,Nesterov,scratch,constant beta,True,331,0.1396025410213042,9.879039972512342e-06,2.0411341020154516e-10,6.998518034936787e-05,6.998518034875697e-05,1.0,1.0,501,1000,350,20,20,500,10000,0.05,79.42659640792583,0.05,1588.5319281585164
synthetic_parameter_epsilon,synthetic_well_conditioned,well_corr_0_9,correlation,0.9,1e-06,LDLT,scratch,,True,0,0.17338537497562356,2.3471149326800917e-15,0.0,5.324605913357223e-14,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.05,79.42659640792583,0.05,1588.5319281585164
synthetic_parameter_epsilon,synthetic_well_conditioned,well_corr_0_9,correlation,0.9,1e-06,Heavy Ball,scratch,constant momentum,True,299,0.07883612500154413,5.973549602066216e-07,2.3613055954996298e-14,1.9647746180764578e-07,1.9647746222263094e-07,1.0,1.0,501,1000,350,20,20,500,10000,0.05,79.42659640792583,0.05,1588.5319281585164
synthetic_parameter_epsilon,synthetic_well_conditioned,well_corr_0_9,correlation,0.9,1e-06,Nesterov,scratch,constant beta,True,436,0.1857956669991836,9.909922022870298e-07,1.80960108009387e-12,5.4014239558543355e-06,5.4014239555022256e-06,1.0,1.0,501,1000,350,20,20,500,10000,0.05,79.42659640792583,0.05,1588.5319281585164
synthetic_parameter_epsilon,synthetic_well_conditioned,well_corr_0_9,correlation,0.9,1e-07,LDLT,scratch,,True,0,0.17338537497562356,2.3471149326800917e-15,0.0,5.324605913357223e-14,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.05,79.42659640792583,0.05,1588.5319281585164
synthetic_parameter_epsilon,synthetic_well_conditioned,well_corr_0_9,correlation,0.9,1e-07,Heavy Ball,scratch,constant momentum,True,346,0.17436091601848602,5.023674193969775e-08,1.8041124150158794e-16,1.798189641527039e-08,1.798189662061668e-08,1.0,1.0,501,1000,350,20,20,500,10000,0.05,79.42659640792583,0.05,1588.5319281585164
synthetic_parameter_epsilon,synthetic_well_conditioned,well_corr_0_9,correlation,0.9,1e-07,Nesterov,scratch,constant beta,True,521,0.18946712499018759,9.938304891901713e-08,2.2946922140221204e-14,6.466609584719503e-07,6.466609588807437e-07,1.0,1.0,501,1000,350,20,20,500,10000,0.05,79.42659640792583,0.05,1588.5319281585164
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_1,correlation,0.1,0.001,LDLT,scratch,,True,0,0.16217179200612009,1.5887199169304566e-14,0.0,1.447358646420719e-12,0.0,1.0,0.9971428571428571,501,1000,350,20,20,500,10000,0.001,133.70002906261655,0.001,133700.02906261655
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_1,correlation,0.1,0.001,Heavy Ball,scratch,constant momentum,True,1339,0.6101638749823906,0.0006503443290912033,1.1509621844485451e-07,0.0005977165767865383,0.0005977165767889843,1.0,0.9971428571428571,501,1000,350,20,20,500,10000,0.001,133.70002906261655,0.001,133700.02906261655
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_1,correlation,0.1,0.001,Nesterov,scratch,constant beta,True,1503,2.458721083996352,0.000994491966456036,1.7295264801257815e-05,0.013254060030687907,0.013254060030691855,1.0,0.9971428571428571,501,1000,350,20,20,500,10000,0.001,133.70002906261655,0.001,133700.02906261655
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_1,correlation,0.1,1e-05,LDLT,scratch,,True,0,0.16217179200612009,1.5887199169304566e-14,0.0,1.447358646420719e-12,0.0,1.0,0.9971428571428571,501,1000,350,20,20,500,10000,0.001,133.70002906261655,0.001,133700.02906261655
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_1,correlation,0.1,1e-05,Heavy Ball,scratch,constant momentum,True,2143,1.1803275419806596,8.115669068181354e-06,1.344965805394338e-11,7.198176324184996e-06,7.198176314309684e-06,1.0,0.9971428571428571,501,1000,350,20,20,500,10000,0.001,133.70002906261655,0.001,133700.02906261655
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_1,correlation,0.1,1e-05,Nesterov,scratch,constant beta,True,3123,2.1263547919807024,9.968858195349363e-06,1.9943303952718594e-09,0.00015681943378709863,0.00015681943377716693,1.0,0.9971428571428571,501,1000,350,20,20,500,10000,0.001,133.70002906261655,0.001,133700.02906261655
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_1,correlation,0.1,1e-06,LDLT,scratch,,True,0,0.16217179200612009,1.5887199169304566e-14,0.0,1.447358646420719e-12,0.0,1.0,0.9971428571428571,501,1000,350,20,20,500,10000,0.001,133.70002906261655,0.001,133700.02906261655
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_1,correlation,0.1,1e-06,Heavy Ball,scratch,constant momentum,True,2521,1.2536706249811687,9.882682772007923e-07,2.1280199824502688e-13,8.851822780599799e-07,8.851822847493699e-07,1.0,0.9971428571428571,501,1000,350,20,20,500,10000,0.001,133.70002906261655,0.001,133700.02906261655
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_1,correlation,0.1,1e-06,Nesterov,scratch,constant beta,True,3890,1.6199475830071606,9.98383195698182e-07,2.396229048517995e-11,1.88262311437945e-05,1.88262311476735e-05,1.0,0.9971428571428571,501,1000,350,20,20,500,10000,0.001,133.70002906261655,0.001,133700.02906261655
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_1,correlation,0.1,1e-07,LDLT,scratch,,True,0,0.16217179200612009,1.5887199169304566e-14,0.0,1.447358646420719e-12,0.0,1.0,0.9971428571428571,501,1000,350,20,20,500,10000,0.001,133.70002906261655,0.001,133700.02906261655
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_1,correlation,0.1,1e-07,Heavy Ball,scratch,constant momentum,True,2978,0.7139263330027461,9.287726737573677e-08,1.3253287356462806e-15,7.473177936001602e-08,7.473179047005605e-08,1.0,0.9971428571428571,501,1000,350,20,20,500,10000,0.001,133.70002906261655,0.001,133700.02906261655
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_1,correlation,0.1,1e-07,Nesterov,scratch,constant beta,True,4724,1.6349607910087798,9.972836331918251e-08,2.445960101127298e-13,1.8775827077564636e-06,1.877582688964778e-06,1.0,0.9971428571428571,501,1000,350,20,20,500,10000,0.001,133.70002906261655,0.001,133700.02906261655
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_2,correlation,0.2,0.001,LDLT,scratch,,True,0,0.1754529169993475,1.1371079154701503e-14,3.469446951953614e-18,1.5677811404104785e-12,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.001,131.9428356019,0.001,131942.83560189998
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_2,correlation,0.2,0.001,Heavy Ball,scratch,constant momentum,True,1213,0.6609614999906626,0.0008106393405467686,2.7655238918691816e-07,0.0010869749683016766,0.0010869749682963202,1.0,1.0,501,1000,350,20,20,500,10000,0.001,131.9428356019,0.001,131942.83560189998
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_2,correlation,0.2,0.001,Nesterov,scratch,constant beta,True,1508,0.42820629201014526,0.000995633731866079,1.3908102154503582e-05,0.013046610175763142,0.013046610175712545,1.0,1.0,501,1000,350,20,20,500,10000,0.001,131.9428356019,0.001,131942.83560189998
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_2,correlation,0.2,1e-05,LDLT,scratch,,True,0,0.1754529169993475,1.1371079154701503e-14,3.469446951953614e-18,1.5677811404104785e-12,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.001,131.9428356019,0.001,131942.83560189998
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_2,correlation,0.2,1e-05,Heavy Ball,scratch,constant momentum,True,2143,0.6092683339957148,8.152921328483899e-06,1.2469972970885479e-11,6.5411240433332245e-06,6.54112406593792e-06,1.0,1.0,501,1000,350,20,20,500,10000,0.001,131.9428356019,0.001,131942.83560189998
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_2,correlation,0.2,1e-05,Nesterov,scratch,constant beta,True,3019,0.8088123749766964,9.993712542846282e-06,1.925575907057997e-09,0.00019467626590837867,0.0001946762659391416,1.0,1.0,501,1000,350,20,20,500,10000,0.001,131.9428356019,0.001,131942.83560189998
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_2,correlation,0.2,1e-06,LDLT,scratch,,True,0,0.1754529169993475,1.1371079154701503e-14,3.469446951953614e-18,1.5677811404104785e-12,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.001,131.9428356019,0.001,131942.83560189998
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_2,correlation,0.2,1e-06,Heavy Ball,scratch,constant momentum,True,2584,0.6987357909965795,7.122069661604955e-07,7.438147320293353e-14,5.867408829348349e-07,5.867409047318687e-07,1.0,1.0,501,1000,350,20,20,500,10000,0.001,131.9428356019,0.001,131942.83560189998
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_2,correlation,0.2,1e-06,Nesterov,scratch,constant beta,True,3842,3.469057167007122,9.982290644385477e-07,2.1246306797229053e-11,2.015548760865601e-05,2.0155487612329308e-05,1.0,1.0,501,1000,350,20,20,500,10000,0.001,131.9428356019,0.001,131942.83560189998
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_2,correlation,0.2,1e-07,LDLT,scratch,,True,0,0.1754529169993475,1.1371079154701503e-14,3.469446951953614e-18,1.5677811404104785e-12,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.001,131.9428356019,0.001,131942.83560189998
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_2,correlation,0.2,1e-07,Heavy Ball,scratch,constant momentum,True,2978,3.2013162079965696,9.751510426700297e-08,1.4259426972529354e-15,6.726741306992779e-08,6.726743065108866e-08,1.0,1.0,501,1000,350,20,20,500,10000,0.001,131.9428356019,0.001,131942.83560189998
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_2,correlation,0.2,1e-07,Nesterov,scratch,constant beta,True,4604,1.5295427500095684,9.940211582971513e-08,2.618530392517471e-13,2.4053328107496935e-06,2.405332852081309e-06,1.0,1.0,501,1000,350,20,20,500,10000,0.001,131.9428356019,0.001,131942.83560189998
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_3,correlation,0.3,0.001,LDLT,scratch,,True,0,0.22154333401704207,1.84859796155864e-14,0.0,1.6467286051411206e-12,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.001,133.2318691699638,0.001,133231.8691699638
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_3,correlation,0.3,0.001,Heavy Ball,scratch,constant momentum,True,1339,0.8327863749873359,0.000729883643671664,8.951488144476327e-08,0.0005665348301342042,0.000566534830139517,1.0,1.0,501,1000,350,20,20,500,10000,0.001,133.2318691699638,0.001,133231.8691699638
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_3,correlation,0.3,0.001,Nesterov,scratch,constant beta,True,1466,0.7804669589968398,0.0009990150612499554,1.6459987105657548e-05,0.015097070621075546,0.015097070621076746,1.0,1.0,501,1000,350,20,20,500,10000,0.001,133.2318691699638,0.001,133231.8691699638
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_3,correlation,0.3,1e-05,LDLT,scratch,,True,0,0.22154333401704207,1.84859796155864e-14,0.0,1.6467286051411206e-12,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.001,133.2318691699638,0.001,133231.8691699638
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_3,correlation,0.3,1e-05,Heavy Ball,scratch,constant momentum,True,2127,1.1868973749806173,8.943923394493324e-06,1.5318701168665072e-11,7.71069058980238e-06,7.710690578870605e-06,1.0,1.0,501,1000,350,20,20,500,10000,0.001,133.2318691699638,0.001,133231.8691699638
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_3,correlation,0.3,1e-05,Nesterov,scratch,constant beta,True,3061,1.3087313750002068,9.971213560741858e-06,1.9698528017086936e-09,0.0001854770076932924,0.00018547700769644756,1.0,1.0,501,1000,350,20,20,500,10000,0.001,133.2318691699638,0.001,133231.8691699638
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_3,correlation,0.3,1e-06,LDLT,scratch,,True,0,0.22154333401704207,1.84859796155864e-14,0.0,1.6467286051411206e-12,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.001,133.2318691699638,0.001,133231.8691699638
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_3,correlation,0.3,1e-06,Heavy Ball,scratch,constant momentum,True,2600,0.9814307499909773,7.575869580405157e-07,1.1508155539630138e-13,5.673445792527837e-07,5.673445815572041e-07,1.0,1.0,501,1000,350,20,20,500,10000,0.001,133.2318691699638,0.001,133231.8691699638
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_3,correlation,0.3,1e-06,Nesterov,scratch,constant beta,True,3829,1.872194416995626,9.95888449357493e-07,2.4182229135805144e-11,2.199871433647096e-05,2.1998714324322724e-05,1.0,1.0,501,1000,350,20,20,500,10000,0.001,133.2318691699638,0.001,133231.8691699638
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_3,correlation,0.3,1e-07,LDLT,scratch,,True,0,0.22154333401704207,1.84859796155864e-14,0.0,1.6467286051411206e-12,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.001,133.2318691699638,0.001,133231.8691699638
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_3,correlation,0.3,1e-07,Heavy Ball,scratch,constant momentum,True,2994,1.069502750004176,8.344176050243773e-08,1.4224732503009818e-15,6.586217093846746e-08,6.586218952305037e-08,1.0,1.0,501,1000,350,20,20,500,10000,0.001,133.2318691699638,0.001,133231.8691699638
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_3,correlation,0.3,1e-07,Nesterov,scratch,constant beta,True,4593,1.7930010420095641,9.969454019115935e-08,2.9170416082635597e-13,2.680706255019393e-06,2.6807062568588417e-06,1.0,1.0,501,1000,350,20,20,500,10000,0.001,133.2318691699638,0.001,133231.8691699638
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_4,correlation,0.4,0.001,LDLT,scratch,,True,0,0.2189889590081293,1.4444706057030602e-14,0.0,1.6679180515094212e-12,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.001,131.69601211120315,0.001,131696.01211120313
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_4,correlation,0.4,0.001,Heavy Ball,scratch,constant momentum,True,1276,0.6516958329884801,0.0008767717353216963,1.818006578613307e-07,0.0007650982969323988,0.0007650982969341152,1.0,1.0,501,1000,350,20,20,500,10000,0.001,131.69601211120315,0.001,131696.01211120313
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_4,correlation,0.4,0.001,Nesterov,scratch,constant beta,True,1474,0.46456504199886695,0.0009968820942753618,1.293553471384129e-05,0.013950350362670233,0.01395035036270884,1.0,1.0,501,1000,350,20,20,500,10000,0.001,131.69601211120315,0.001,131696.01211120313
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_4,correlation,0.4,1e-05,LDLT,scratch,,True,0,0.2189889590081293,1.4444706057030602e-14,0.0,1.6679180515094212e-12,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.001,131.69601211120315,0.001,131696.01211120313
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_4,correlation,0.4,1e-05,Heavy Ball,scratch,constant momentum,True,2127,0.5687288329936564,9.904507246310854e-06,1.4734165276752975e-11,7.117318259686926e-06,7.117318266986056e-06,1.0,1.0,501,1000,350,20,20,500,10000,0.001,131.69601211120315,0.001,131696.01211120313
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_4,correlation,0.4,1e-05,Nesterov,scratch,constant beta,True,3006,1.4596139159984887,9.999604330827045e-06,1.9251291671906756e-09,0.00019736846314573158,0.00019736846311997928,1.0,1.0,501,1000,350,20,20,500,10000,0.001,131.69601211120315,0.001,131696.01211120313
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_4,correlation,0.4,1e-06,LDLT,scratch,,True,0,0.2189889590081293,1.4444706057030602e-14,0.0,1.6679180515094212e-12,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.001,131.69601211120315,0.001,131696.01211120313
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_4,correlation,0.4,1e-06,Heavy Ball,scratch,constant momentum,True,2537,1.3107529580011033,9.928334600787839e-07,1.8060553053089734e-13,7.619067528061286e-07,7.619067726008873e-07,1.0,1.0,501,1000,350,20,20,500,10000,0.001,131.69601211120315,0.001,131696.01211120313
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_4,correlation,0.4,1e-06,Nesterov,scratch,constant beta,True,3775,1.6276196249818895,9.947572151487946e-07,2.3100164142642043e-11,2.3496135644001433e-05,2.349613560316585e-05,1.0,1.0,501,1000,350,20,20,500,10000,0.001,131.69601211120315,0.001,131696.01211120313
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_4,correlation,0.4,1e-07,LDLT,scratch,,True,0,0.2189889590081293,1.4444706057030602e-14,0.0,1.6679180515094212e-12,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.001,131.69601211120315,0.001,131696.01211120313
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_4,correlation,0.4,1e-07,Heavy Ball,scratch,constant momentum,True,2978,2.1026168749958742,9.138556714061275e-08,1.1449174941446927e-15,6.527655814534105e-08,6.527654145397717e-08,1.0,1.0,501,1000,350,20,20,500,10000,0.001,131.69601211120315,0.001,131696.01211120313
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_4,correlation,0.4,1e-07,Nesterov,scratch,constant beta,True,4545,1.9885217499977443,9.993285302050562e-08,2.702421619815709e-13,2.782424971124476e-06,2.7824249831883614e-06,1.0,1.0,501,1000,350,20,20,500,10000,0.001,131.69601211120315,0.001,131696.01211120313
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,0.001,LDLT,scratch,,True,0,0.24844041699543595,1.2147676270209243e-14,0.0,1.7837229130847907e-12,0.0,1.0,1.0,501,1000,350,20,20,500,10000,0.001,131.7605469001531,0.001,131760.54690015307
synthetic_parameter_epsilon,synthetic_ill_conditioned,ill_corr_0_5,correlation,0.5,0.001,Heavy Ball,scratch,constant momentum,True,1276,0.7227010409987997,0.0008784537588028286,1.5152456816006077e-07,0.0007743946116527404,0.0007743946116174587,1.0,1.0,501,1000,350,20,20,500,10000,0.001,131.7605469001531,0.001,131760.54690015307
