dataset,algorithm,beta_rule,epsilon,hidden_width,iteration,gradient_norm,relative_objective_gap,relative_error_to_reference
digits,Nesterov variable beta,variable beta,1e-06,500,6820,1.2176628083799612e-05,4.230946551442294e-09,0.0003712310753997035
digits,Nesterov variable beta,variable beta,1e-06,500,6840,1.214887679845507e-05,4.212814430637479e-09,0.00037109435960953256
digits,Nesterov variable beta,variable beta,1e-06,500,6860,1.2098442381068421e-05,4.188518379355521e-09,0.00037086960438099275
digits,Nesterov variable beta,variable beta,1e-06,500,6880,1.2005635717811496e-05,4.150586943585388e-09,0.0003701342824750055
digits,Nesterov variable beta,variable beta,1e-06,500,6900,1.1892893158547271e-05,4.1013865359484925e-09,0.0003686624148322766
digits,Nesterov variable beta,variable beta,1e-06,500,6920,1.1800626436959327e-05,4.047622362279846e-09,0.00036638979733826714
digits,Nesterov variable beta,variable beta,1e-06,500,6940,1.1743788586397258e-05,3.9914006960684034e-09,0.00036332788268209185
digits,Nesterov variable beta,variable beta,1e-06,500,6960,1.1694269020610654e-05,3.927436834083586e-09,0.0003595403631378718
digits,Nesterov variable beta,variable beta,1e-06,500,6980,1.1608491724483801e-05,3.849598015359668e-09,0.0003552167288468871
digits,Nesterov variable beta,variable beta,1e-06,500,7000,1.1471592128364228e-05,3.7602599367581035e-09,0.000350757303876643
digits,Nesterov variable beta,variable beta,1e-06,500,7020,1.1314584003529628e-05,3.6728455277135197e-09,0.00034674191879120704
digits,Nesterov variable beta,variable beta,1e-06,500,7040,1.1189016872932461e-05,3.6044338902474493e-09,0.00034373702401797743
digits,Nesterov variable beta,variable beta,1e-06,500,7060,1.112359036890864e-05,3.5646985502291173e-09,0.000342038044739539
digits,Nesterov variable beta,variable beta,1e-06,500,7080,1.1104722435636855e-05,3.5503431028427457e-09,0.00034151693013542955
digits,Nesterov variable beta,variable beta,1e-06,500,7100,1.109663628091838e-05,3.548405014264233e-09,0.00034167304696904727
digits,Nesterov variable beta,variable beta,1e-06,500,7120,1.107318016084576e-05,3.5439587098284875e-09,0.00034183743523718787
digits,Nesterov variable beta,variable beta,1e-06,500,7140,1.1027599334704673e-05,3.525760156053437e-09,0.0003414016078994706
digits,Nesterov variable beta,variable beta,1e-06,500,7160,1.0959365609112805e-05,3.487864941309482e-09,0.0003399805734811438
digits,Nesterov variable beta,variable beta,1e-06,500,7180,1.0863609861891615e-05,3.429806508248312e-09,0.0003374922893471447
digits,Nesterov variable beta,variable beta,1e-06,500,7200,1.0739717316441493e-05,3.3573136215547805e-09,0.00033416028826946365
digits,Nesterov variable beta,variable beta,1e-06,500,7220,1.0606266935626016e-05,3.2818131545653273e-09,0.0003304323388815377
digits,Nesterov variable beta,variable beta,1e-06,500,7240,1.0497448294473842e-05,3.2160900192979014e-09,0.0003268163993823082
digits,Nesterov variable beta,variable beta,1e-06,500,7260,1.0436546111643237e-05,3.167387976898972e-09,0.0003236890659075335
digits,Nesterov variable beta,variable beta,1e-06,500,7280,1.04122565253806e-05,3.133286366474586e-09,0.0003211792911883182
digits,Nesterov variable beta,variable beta,1e-06,500,7300,1.0386002923011282e-05,3.104469001313781e-09,0.00031919826364383406
digits,Nesterov variable beta,variable beta,1e-06,500,7320,1.0325627285313779e-05,3.072489040967241e-09,0.00031757921860704866
digits,Nesterov variable beta,variable beta,1e-06,500,7340,1.0232657560940997e-05,3.0358822816767272e-09,0.00031620718854313823
digits,Nesterov variable beta,variable beta,1e-06,500,7360,1.0137837632138008e-05,2.999514428503325e-09,0.000315042565075526
digits,Nesterov variable beta,variable beta,1e-06,500,7380,1.0070052332435328e-05,2.9684681934760704e-09,0.0003140480283567514
digits,Nesterov variable beta,variable beta,1e-06,500,7400,1.0029177254255912e-05,2.9426937830923094e-09,0.0003131127461527525
digits,Nesterov variable beta,variable beta,1e-06,500,7420,9.989612900301383e-06,2.91730457846473e-09,0.0003120552615435615
digits,Nesterov variable beta,variable beta,1e-06,500,7440,9.928547076831459e-06,2.887479089164202e-09,0.00031069911724368004
digits,Nesterov variable beta,variable beta,1e-06,500,7460,9.848341464485186e-06,2.85259081633793e-09,0.00030894589303489053
digits,Nesterov variable beta,variable beta,1e-06,500,7480,9.771933332053557e-06,2.8155463377421697e-09,0.0003067842517211404
digits,Nesterov variable beta,variable beta,1e-06,500,7500,9.717893562675325e-06,2.778481250631515e-09,0.00030424658951742114
digits,Nesterov variable beta,variable beta,1e-06,500,7520,9.680191102732585e-06,2.7395463675361498e-09,0.0003013792020011969
digits,Nesterov variable beta,variable beta,1e-06,500,7540,9.631743959423888e-06,2.6942860165135585e-09,0.00029827510855538503
digits,Nesterov variable beta,variable beta,1e-06,500,7560,9.547499308033054e-06,2.640678384291384e-09,0.00029514758704311177
digits,Nesterov variable beta,variable beta,1e-06,500,7580,9.426792450600765e-06,2.5834784866951566e-09,0.0002923621869939895
digits,Nesterov variable beta,variable beta,1e-06,500,7600,9.298303595004769e-06,2.53384127568701e-09,0.00029035110250288763
digits,Nesterov variable beta,variable beta,1e-06,500,7620,9.204355520901445e-06,2.50371136323313e-09,0.0002894118580212814
digits,Nesterov variable beta,variable beta,1e-06,500,7640,9.17422509240049e-06,2.498274934148448e-09,0.0002894933305998832
digits,Nesterov variable beta,variable beta,1e-06,500,7660,9.203804309202477e-06,2.5112209811606334e-09,0.00029011521308473396
digits,Nesterov variable beta,variable beta,1e-06,500,7680,9.25519058612278e-06,2.5259737079785793e-09,0.00029050155793196997
digits,Nesterov variable beta,variable beta,1e-06,500,7700,9.275374294905181e-06,2.522741585075927e-09,0.00028988033842211613
digits,Nesterov variable beta,variable beta,1e-06,500,7720,9.22214880540303e-06,2.4881242760566025e-09,0.00028781092015377533
digits,Nesterov variable beta,variable beta,1e-06,500,7740,9.085661852851703e-06,2.4224972444697457e-09,0.0002843955783266908
digits,Nesterov variable beta,variable beta,1e-06,500,7760,8.897749534836722e-06,2.3410393484857295e-09,0.00028027850923074065
digits,Nesterov variable beta,variable beta,1e-06,500,7780,8.722014749661537e-06,2.2670915839073658e-09,0.00027640554281170733
digits,Nesterov variable beta,variable beta,1e-06,500,7800,8.621841341839489e-06,2.2206660954537938e-09,0.0002736166800286323
digits,Nesterov variable beta,variable beta,1e-06,500,7820,8.620266078798264e-06,2.2082196626804773e-09,0.0002722590613091196
digits,Nesterov variable beta,variable beta,1e-06,500,7840,8.683045979557204e-06,2.2197200050255717e-09,0.00027204532561300965
digits,Nesterov variable beta,variable beta,1e-06,500,7860,8.742532206620684e-06,2.2348464190358186e-09,0.0002722471304506491
digits,Nesterov variable beta,variable beta,1e-06,500,7880,8.741884827302158e-06,2.234391310862449e-09,0.0002720892993305547
digits,Nesterov variable beta,variable beta,1e-06,500,7900,8.665363435107529e-06,2.209777416606329e-09,0.0002711026601678739
digits,Nesterov variable beta,variable beta,1e-06,500,7920,8.539068754012809e-06,2.165440021739684e-09,0.00026926889472178356
digits,Nesterov variable beta,variable beta,1e-06,500,7940,8.408320616585735e-06,2.1139817257820326e-09,0.00026693694039504895
digits,Nesterov variable beta,variable beta,1e-06,500,7960,8.30931293191984e-06,2.068364965412961e-09,0.0002645982719261963
digits,Nesterov variable beta,variable beta,1e-06,500,7980,8.253138194849168e-06,2.036064761234968e-09,0.0002626477286377766
digits,Nesterov variable beta,variable beta,1e-06,500,8000,8.228986187359553e-06,2.017512781837816e-09,0.0002612349503990169
digits,Nesterov variable beta,variable beta,1e-06,500,8020,8.218099745027735e-06,2.0080150459067525e-09,0.0002602481982852122
digits,Nesterov variable beta,variable beta,1e-06,500,8040,8.205157160926358e-06,2.000862281414939e-09,0.00025940379680811337
digits,Nesterov variable beta,variable beta,1e-06,500,8060,8.181157673151106e-06,1.9898675068796834e-09,0.0002583793874596936
digits,Nesterov variable beta,variable beta,1e-06,500,8080,8.141036815334254e-06,1.97086789943679e-09,0.00025693602685147903
digits,Nesterov variable beta,variable beta,1e-06,500,8100,8.082153907988044e-06,1.94252491869662e-09,0.0002549987862451582
digits,Nesterov variable beta,variable beta,1e-06,500,8120,8.006189659905178e-06,1.906633115278389e-09,0.00025268320030613487
digits,Nesterov variable beta,variable beta,1e-06,500,8140,7.921437989691256e-06,1.8676745705548115e-09,0.0002502627970612378
digits,Nesterov variable beta,variable beta,1e-06,500,8160,7.840839821743436e-06,1.8313686539483953e-09,0.0002480827834563304
digits,Nesterov variable beta,variable beta,1e-06,500,8180,7.775522872909388e-06,1.8026311693342123e-09,0.0002464432640083394
digits,Nesterov variable beta,variable beta,1e-06,500,8200,7.729340417646385e-06,1.7839395100027744e-09,0.00024549263142338936
digits,Nesterov variable beta,variable beta,1e-06,500,8220,7.699504254988146e-06,1.7748380959359267e-09,0.00024517097585465935
digits,Nesterov variable beta,variable beta,1e-06,500,8240,7.681406166246093e-06,1.7724178513756073e-09,0.0002452206301117272
digits,Nesterov variable beta,variable beta,1e-06,500,8260,7.670947427938116e-06,1.772069241345875e-09,0.00024525365738045776
digits,Nesterov variable beta,variable beta,1e-06,500,8280,7.661676074368401e-06,1.768201793317381e-09,0.0002448535797518606
digits,Nesterov variable beta,variable beta,1e-06,500,8300,7.641725564630909e-06,1.7553296732808477e-09,0.00024369009856424167
digits,Nesterov variable beta,variable beta,1e-06,500,8320,7.597045912209334e-06,1.72989050861716e-09,0.000241625798732925
digits,Nesterov variable beta,variable beta,1e-06,500,8340,7.5206495479122535e-06,1.6922400147834082e-09,0.00023878617858520053
digits,Nesterov variable beta,variable beta,1e-06,500,8360,7.420408407241272e-06,1.6474450970083154e-09,0.00023555875950356152
digits,Nesterov variable beta,variable beta,1e-06,500,8380,7.317815330308998e-06,1.6038459033085317e-09,0.00023249890312143626
digits,Nesterov variable beta,variable beta,1e-06,500,8400,7.236903582970569e-06,1.5697895344723989e-09,0.00023015568545658375
digits,Nesterov variable beta,variable beta,1e-06,500,8420,7.190805579727823e-06,1.5502684136414757e-09,0.00022887818329967528
digits,Nesterov variable beta,variable beta,1e-06,500,8440,7.176178582488406e-06,1.5452675250493542e-09,0.0002286877541072881
digits,Nesterov variable beta,variable beta,1e-06,500,8460,7.178977704147259e-06,1.5503944378325585e-09,0.00022927450408527953
digits,Nesterov variable beta,variable beta,1e-06,500,8480,7.18480207754351e-06,1.5589135954341415e-09,0.00023010859826802458
digits,Nesterov variable beta,variable beta,1e-06,500,8500,7.184298969938745e-06,1.563806750759511e-09,0.00023060495360752384
digits,Nesterov variable beta,variable beta,1e-06,500,8520,7.170919729122278e-06,1.5591570118322906e-09,0.0002302798756412619
digits,Nesterov variable beta,variable beta,1e-06,500,8540,7.136627787550342e-06,1.5411421167010886e-09,0.0002288698940593896
digits,Nesterov variable beta,variable beta,1e-06,500,8560,7.072865779430102e-06,1.5091537325373494e-09,0.00022640483573852234
digits,Nesterov variable beta,variable beta,1e-06,500,8580,6.978071858792249e-06,1.4668310732712797e-09,0.00022322364398014792
digits,Nesterov variable beta,variable beta,1e-06,500,8600,6.865437720293046e-06,1.421971512760578e-09,0.00021990908530389425
digits,Nesterov variable beta,variable beta,1e-06,500,8620,6.762464969825691e-06,1.384413458871414e-09,0.00021712464598850573
digits,Nesterov variable beta,variable beta,1e-06,500,8640,6.699032125396011e-06,1.3622291628045957e-09,0.00021538137514072163
digits,Nesterov variable beta,variable beta,1e-06,500,8660,6.6899336994553705e-06,1.3579632834881394e-09,0.00021482722643600038
digits,Nesterov variable beta,variable beta,1e-06,500,8680,6.72418449040019e-06,1.367031349230885e-09,0.0002151765772215767
digits,Nesterov variable beta,variable beta,1e-06,500,8700,6.769337375908749e-06,1.379391670330854e-09,0.0002158332710131928
digits,Nesterov variable beta,variable beta,1e-06,500,8720,6.787507387021032e-06,1.3838890589035202e-09,0.0002161461784383012
digits,Nesterov variable beta,variable beta,1e-06,500,8740,6.753210329241611e-06,1.373265057225126e-09,0.00021566906715751415
digits,Nesterov variable beta,variable beta,1e-06,500,8760,6.665323215117932e-06,1.347418940311762e-09,0.0002143134798747508
digits,Nesterov variable beta,variable beta,1e-06,500,8780,6.549108520439921e-06,1.3132357423728536e-09,0.00021234294365359393
digits,Nesterov variable beta,variable beta,1e-06,500,8800,6.445640463588311e-06,1.2809115990108921e-09,0.0002102192463108798
digits,Nesterov variable beta,variable beta,1e-06,500,8820,6.389790259827185e-06,1.2585821967947552e-09,0.0002083703973184517
digits,Nesterov variable beta,variable beta,1e-06,500,8840,6.387936019542788e-06,1.2482005568026366e-09,0.00020699471635972735
digits,Nesterov variable beta,variable beta,1e-06,500,8860,6.413227095398204e-06,1.2450997316504342e-09,0.00020600710455249047
digits,Nesterov variable beta,variable beta,1e-06,500,8880,6.42457072501377e-06,1.2414831801477177e-09,0.00020514947869639755
digits,Nesterov variable beta,variable beta,1e-06,500,8900,6.394671959868459e-06,1.2315063691037409e-09,0.00020418020617987985
digits,Nesterov variable beta,variable beta,1e-06,500,8920,6.326518738687477e-06,1.2145454919565424e-09,0.00020301526734574563
digits,Nesterov variable beta,variable beta,1e-06,500,8940,6.24823637054698e-06,1.1946305611409969e-09,0.00020174341673121838
digits,Nesterov variable beta,variable beta,1e-06,500,8960,6.190763951129747e-06,1.1768695046265876e-09,0.0002005298960464598
digits,Nesterov variable beta,variable beta,1e-06,500,8980,6.164914469792762e-06,1.1637763808192148e-09,0.00019949256931384553
digits,Nesterov variable beta,variable beta,1e-06,500,9000,6.15608836744713e-06,1.1541464312037064e-09,0.0001986391419022055
digits,Nesterov variable beta,variable beta,1e-06,500,9020,6.139618766494025e-06,1.1448783171497112e-09,0.00019789538713166406
digits,Nesterov variable beta,variable beta,1e-06,500,9040,6.101520608571081e-06,1.1338711219943676e-09,0.0001971808025847584
digits,Nesterov variable beta,variable beta,1e-06,500,9060,6.047869074671794e-06,1.1215878087389441e-09,0.00019645982874142668
digits,Nesterov variable beta,variable beta,1e-06,500,9080,5.997978770068119e-06,1.1102454927636174e-09,0.00019572994664142666
digits,Nesterov variable beta,variable beta,1e-06,500,9100,5.968409370404639e-06,1.1015430373406687e-09,0.00019496707028204382
digits,Nesterov variable beta,variable beta,1e-06,500,9120,5.96013487335593e-06,1.0948305873004216e-09,0.00019408484206556058
digits,Nesterov variable beta,variable beta,1e-06,500,9140,5.9578225571162675e-06,1.0871141903345816e-09,0.0001929530909440343
digits,Nesterov variable beta,variable beta,1e-06,500,9160,5.940366150947874e-06,1.074886485374904e-09,0.00019147462112846864
digits,Nesterov variable beta,variable beta,1e-06,500,9180,5.8943850356607745e-06,1.056546281019699e-09,0.0001896748346070899
digits,Nesterov variable beta,variable beta,1e-06,500,9200,5.822657332737053e-06,1.0338361416950548e-09,0.00018774442427183172
digits,Nesterov variable beta,variable beta,1e-06,500,9220,5.743621304758035e-06,1.011347935953033e-09,0.00018599632967208088
digits,Nesterov variable beta,variable beta,1e-06,500,9240,5.6819197369311325e-06,9.94290622058358e-10,0.00018474300163737927
digits,Nesterov variable beta,variable beta,1e-06,500,9260,5.65407488393136e-06,9.857481220176822e-10,0.00018414989423438228
digits,Nesterov variable beta,variable beta,1e-06,500,9280,5.657846882945708e-06,9.850101845287895e-10,0.0001841465288067668
digits,Nesterov variable beta,variable beta,1e-06,500,9300,5.673466419817816e-06,9.879776996513101e-10,0.00018444955215317095
digits,Nesterov variable beta,variable beta,1e-06,500,9320,5.6765023151846056e-06,9.89399173700889e-10,0.00018468317440056118
digits,Nesterov variable beta,variable beta,1e-06,500,9340,5.653051454971275e-06,9.855443405815123e-10,0.00018452497261232646
digits,Nesterov variable beta,variable beta,1e-06,500,9360,5.606957132956023e-06,9.756684765660495e-10,0.00018380223172778472
digits,Nesterov variable beta,variable beta,1e-06,500,9380,5.554803241676296e-06,9.615014479047446e-10,0.00018250727260689015
digits,Nesterov variable beta,variable beta,1e-06,500,9400,5.5124165959526335e-06,9.453983984553105e-10,0.00018075159110801192
digits,Nesterov variable beta,variable beta,1e-06,500,9420,5.482810063347994e-06,9.286760943583161e-10,0.0001787067788959738
digits,Nesterov variable beta,variable beta,1e-06,500,9440,5.455099715730312e-06,9.113622773115893e-10,0.0001765726155719891
digits,Nesterov variable beta,variable beta,1e-06,500,9460,5.4150647018229e-06,8.933671719058012e-10,0.00017457710791458556
digits,Nesterov variable beta,variable beta,1e-06,500,9480,5.358450244402308e-06,8.759195035956679e-10,0.00017297585418630756
digits,Nesterov variable beta,variable beta,1e-06,500,9500,5.296698082228715e-06,8.61893001413705e-10,0.0001720096306208276
digits,Nesterov variable beta,variable beta,1e-06,500,9520,5.25076433035104e-06,8.5452241116446e-10,0.0001718116958242975
digits,Nesterov variable beta,variable beta,1e-06,500,9540,5.2368713479208935e-06,8.552684810370081e-10,0.00017230888098514774
digits,Nesterov variable beta,variable beta,1e-06,500,9560,5.25432872634781e-06,8.622927649692969e-10,0.00017318736194822348
digits,Nesterov variable beta,variable beta,1e-06,500,9580,5.284744359833895e-06,8.706547288683808e-10,0.0001739640038279013
digits,Nesterov variable beta,variable beta,1e-06,500,9600,5.302687295915288e-06,8.742440521514183e-10,0.0001741397390357099
digits,Nesterov variable beta,variable beta,1e-06,500,9620,5.28920164291439e-06,8.68401531239904e-10,0.00017336768279911923
digits,Nesterov variable beta,variable beta,1e-06,500,9640,5.239725336564437e-06,8.5185034026658e-10,0.00017157154938959363
digits,Nesterov variable beta,variable beta,1e-06,500,9660,5.163755082125711e-06,8.270751583605573e-10,0.0001689799400711006
digits,Nesterov variable beta,variable beta,1e-06,500,9680,5.078615533488851e-06,7.992022599268012e-10,0.0001660710683717958
digits,Nesterov variable beta,variable beta,1e-06,500,9700,5.001873856073739e-06,7.741202540101355e-10,0.0001634414221376567
digits,Nesterov variable beta,variable beta,1e-06,500,9720,4.946389432184165e-06,7.566867826769297e-10,0.00016162802760481438
digits,Nesterov variable beta,variable beta,1e-06,500,9740,4.9190421408941235e-06,7.495058462758664e-10,0.00016093416118132857
digits,Nesterov variable beta,variable beta,1e-06,500,9760,4.920890696082351e-06,7.523452277835574e-10,0.00016132244406957813
digits,Nesterov variable beta,variable beta,1e-06,500,9780,4.946223367385944e-06,7.621331898910455e-10,0.0001624235705952276
digits,Nesterov variable beta,variable beta,1e-06,500,9800,4.981223325760071e-06,7.735995039004351e-10,0.00016365932935806122
digits,Nesterov variable beta,variable beta,1e-06,500,9820,5.00574513330841e-06,7.806808532961895e-10,0.00016442887842707312
digits,Nesterov variable beta,variable beta,1e-06,500,9840,5.000101764634136e-06,7.785204009236324e-10,0.00016429146335637316
digits,Nesterov variable beta,variable beta,1e-06,500,9860,4.95428973745105e-06,7.653778305583003e-10,0.0001630933602068824
digits,Nesterov variable beta,variable beta,1e-06,500,9880,4.874345382944793e-06,7.434950988205458e-10,0.00016100845839637427
digits,Nesterov variable beta,variable beta,1e-06,500,9900,4.781492252834015e-06,7.183079547834481e-10,0.0001584800526793441
digits,Nesterov variable beta,variable beta,1e-06,500,9920,4.703269643596638e-06,6.962390802778273e-10,0.0001560724447997204
digits,Nesterov variable beta,variable beta,1e-06,500,9940,4.6604454194709435e-06,6.820948111885272e-10,0.0001542730934632642
digits,Nesterov variable beta,variable beta,1e-06,500,9960,4.6570814767458565e-06,6.77286990380388e-10,0.00015332082811997768
digits,Nesterov variable beta,variable beta,1e-06,500,9980,4.679866958824346e-06,6.796202906000914e-10,0.00015314054465464925
digits,Nesterov variable beta,variable beta,1e-06,500,10000,4.706251638568061e-06,6.845854022552444e-10,0.00015341426338059673
digits,Nesterov variable beta,variable beta,1e-06,500,10020,4.715402520749944e-06,6.874440461324127e-10,0.00015374147793784906
digits,Nesterov variable beta,variable beta,1e-06,500,10040,4.6963930989467836e-06,6.851484379843953e-10,0.00015380161407825928
digits,Nesterov variable beta,variable beta,1e-06,500,10060,4.651321477553616e-06,6.773182154029556e-10,0.00015345008823568464
digits,Nesterov variable beta,variable beta,1e-06,500,10080,4.593202694764743e-06,6.659647139306557e-10,0.0001527249616304831
digits,Nesterov variable beta,variable beta,1e-06,500,10100,4.53954415202343e-06,6.54212531370213e-10,0.00015178025077407334
digits,Nesterov variable beta,variable beta,1e-06,500,10120,4.504005133071777e-06,6.446918970892668e-10,0.00015078562338934602
digits,Nesterov variable beta,variable beta,1e-06,500,10140,4.490108533390723e-06,6.383706341317463e-10,0.00014984067084457045
digits,Nesterov variable beta,variable beta,1e-06,500,10160,4.490424151424865e-06,6.343186809143475e-10,0.0001489419970660028
digits,Nesterov variable beta,variable beta,1e-06,500,10180,4.4912876392108064e-06,6.304133326473504e-10,0.00014801342556865338
digits,Nesterov variable beta,variable beta,1e-06,500,10200,4.479834574557711e-06,6.245580858044164e-10,0.00014697702285450224
digits,Nesterov variable beta,variable beta,1e-06,500,10220,4.4497361763796765e-06,6.158036996994909e-10,0.00014582400376710896
digits,Nesterov variable beta,variable beta,1e-06,500,10240,4.403684125094011e-06,6.048611750353317e-10,0.00014464772873989864
digits,Nesterov variable beta,variable beta,1e-06,500,10260,4.352146164099704e-06,5.937976638170639e-10,0.00014362019807910014
digits,Nesterov variable beta,variable beta,1e-06,500,10280,4.308756490989064e-06,5.850739892565571e-10,0.0001429194844231203
digits,Nesterov variable beta,variable beta,1e-06,500,10300,4.283858501446361e-06,5.803767882950339e-10,0.00014264034112463806
digits,Nesterov variable beta,variable beta,1e-06,500,10320,4.279262157455332e-06,5.797971130983015e-10,0.00014273272648676884
digits,Nesterov variable beta,variable beta,1e-06,500,10340,4.287445827995748e-06,5.817436671273768e-10,0.000143001692540152
digits,Nesterov variable beta,variable beta,1e-06,500,10360,4.2958269078766595e-06,5.83611298177189e-10,0.0001431697170265167
digits,Nesterov variable beta,variable beta,1e-06,500,10380,4.2932179507680055e-06,5.828465488022516e-10,0.00014297101284027196
digits,Nesterov variable beta,variable beta,1e-06,500,10400,4.2744595307658786e-06,5.778825473701232e-10,0.00014223771357657261
digits,Nesterov variable beta,variable beta,1e-06,500,10420,4.241041933861605e-06,5.68554717195191e-10,0.00014095035823483365
digits,Nesterov variable beta,variable beta,1e-06,500,10440,4.19833333851296e-06,5.559467469717916e-10,0.00013924467468740527
digits,Nesterov variable beta,variable beta,1e-06,500,10460,4.151960393486862e-06,5.419109466719974e-10,0.0001373801957993094
digits,Nesterov variable beta,variable beta,1e-06,500,10480,4.106000086736264e-06,5.285749754557756e-10,0.0001356804888462259
digits,Nesterov variable beta,variable beta,1e-06,500,10500,4.063891682864236e-06,5.179828510559759e-10,0.00013445427434745355
digits,Nesterov variable beta,variable beta,1e-06,500,10520,4.0305180026987815e-06,5.117958418177082e-10,0.00013390881607515628
digits,Nesterov variable beta,variable beta,1e-06,500,10540,4.012595451717977e-06,5.108985040580549e-10,0.00013407527744732317
digits,Nesterov variable beta,variable beta,1e-06,500,10560,4.015548150728115e-06,5.148956400136129e-10,0.00013477395177608587
digits,Nesterov variable beta,variable beta,1e-06,500,10580,4.038093818407291e-06,5.217444115634962e-10,0.00013564263651626968
digits,Nesterov variable beta,variable beta,1e-06,500,10600,4.0686878488290755e-06,5.279191389595539e-10,0.00013622997956992325
digits,Nesterov variable beta,variable beta,1e-06,500,10620,4.087735198651065e-06,5.293694510521973e-10,0.00013612986631423397
digits,Nesterov variable beta,variable beta,1e-06,500,10640,4.075650678553568e-06,5.231013816553443e-10,0.00013511786063015623
digits,Nesterov variable beta,variable beta,1e-06,500,10660,4.022913768043453e-06,5.087208571064039e-10,0.00013324848109338828
digits,Nesterov variable beta,variable beta,1e-06,500,10680,3.93710655498361e-06,4.89078333387738e-10,0.00013087601836930986
digits,Nesterov variable beta,variable beta,1e-06,500,10700,3.8428652982036235e-06,4.694653693571027e-10,0.00012857075715302663
digits,Nesterov variable beta,variable beta,1e-06,500,10720,3.7726275545628342e-06,4.5554372773981555e-10,0.00012692909124778395
digits,Nesterov variable beta,variable beta,1e-06,500,10740,3.7504085261718472e-06,4.509190104640126e-10,0.00012633295147616229
digits,Nesterov variable beta,variable beta,1e-06,500,10760,3.7777823090864577e-06,4.5554369998423994e-10,0.00012677585648454006
digits,Nesterov variable beta,variable beta,1e-06,500,10780,3.832966822442045e-06,4.657475932701161e-10,0.00012786426548197966
digits,Nesterov variable beta,variable beta,1e-06,500,10800,3.883614103778854e-06,4.758654026382203e-10,0.0001289946957922791
digits,Nesterov variable beta,variable beta,1e-06,500,10820,3.902920880130838e-06,4.806433168136337e-10,0.0001295979058906339
digits,Nesterov variable beta,variable beta,1e-06,500,10840,3.8797394675459115e-06,4.772898742899656e-10,0.00012933174385101244
digits,Nesterov variable beta,variable beta,1e-06,500,10860,3.820449602484216e-06,4.663117531000793e-10,0.00012816586966479313
digits,Nesterov variable beta,variable beta,1e-06,500,10880,3.7443279974624945e-06,4.509241452455015e-10,0.00012635733918023718
digits,Nesterov variable beta,variable beta,1e-06,500,10900,3.674887410431141e-06,4.354735599898518e-10,0.00012434158615041595
digits,Nesterov variable beta,variable beta,1e-06,500,10920,3.630134970883483e-06,4.2366009311844977e-10,0.00012257590808876316
digits,Nesterov variable beta,variable beta,1e-06,500,10940,3.615671338651995e-06,4.1729912581001116e-10,0.00012138635623138205
digits,Nesterov variable beta,variable beta,1e-06,500,10960,3.624020857900015e-06,4.160187888624378e-10,0.00012087523280669941
digits,Nesterov variable beta,variable beta,1e-06,500,10980,3.640140202037256e-06,4.1784925519650074e-10,0.00012092434626468088
digits,Nesterov variable beta,variable beta,1e-06,500,11000,3.649365336968763e-06,4.203070252950525e-10,0.0001212800133459703
digits,Nesterov variable beta,variable beta,1e-06,500,11020,3.643555514010596e-06,4.214407850477997e-10,0.00012166552671901012
digits,Nesterov variable beta,variable beta,1e-06,500,11040,3.623230631114625e-06,4.2040446124325115e-10,0.0001218662000156375
digits,Nesterov variable beta,variable beta,1e-06,500,11060,3.5955726649022314e-06,4.1739890710434935e-10,0.00012176231513103443
digits,Nesterov variable beta,variable beta,1e-06,500,11080,3.569550686159429e-06,4.1314025811534094e-10,0.00012131773655225515
digits,Nesterov variable beta,variable beta,1e-06,500,11100,3.55055794256112e-06,4.0822596691914015e-10,0.00012054947317990884
digits,Nesterov variable beta,variable beta,1e-06,500,11120,3.53745958269781e-06,4.027757710689528e-10,0.00011950397553334998
digits,Nesterov variable beta,variable beta,1e-06,500,11140,3.523806175654397e-06,3.965298783770166e-10,0.00011825369541434531
digits,Nesterov variable beta,variable beta,1e-06,500,11160,3.502399309441657e-06,3.8929885703975486e-10,0.00011690946971453437
digits,Nesterov variable beta,variable beta,1e-06,500,11180,3.470363327676196e-06,3.8144183645005825e-10,0.00011562977238843435
digits,Nesterov variable beta,variable beta,1e-06,500,11200,3.4317785546735913e-06,3.740273368801894e-10,0.00011460503968557201
digits,Nesterov variable beta,variable beta,1e-06,500,11220,3.396326189460191e-06,3.6851761919809434e-10,0.00011400763479097153
digits,Nesterov variable beta,variable beta,1e-06,500,11240,3.374399311184e-06,3.661042718983154e-10,0.00011392147268348709
digits,Nesterov variable beta,variable beta,1e-06,500,11260,3.3712311397701e-06,3.6704148054234054e-10,0.00011428619216757776
digits,Nesterov variable beta,variable beta,1e-06,500,11280,3.38364200580047e-06,3.7034394995139053e-10,0.00011489111800678277
digits,Nesterov variable beta,variable beta,1e-06,500,11300,3.401479625287948e-06,3.740289189479995e-10,0.00011542929061910903
digits,Nesterov variable beta,variable beta,1e-06,500,11320,3.4124696123197937e-06,3.7580152878469164e-10,0.00011559016882106524
digits,Nesterov variable beta,variable beta,1e-06,500,11340,3.4072004116165266e-06,3.7387767881646994e-10,0.00011515499550190312
digits,Nesterov variable beta,variable beta,1e-06,500,11360,3.3818931339598333e-06,3.6761206578805883e-10,0.00011406528405496736
digits,Nesterov variable beta,variable beta,1e-06,500,11380,3.3387873435619624e-06,3.577276669330942e-10,0.000112448887120494
digits,Nesterov variable beta,variable beta,1e-06,500,11400,3.2852381479759542e-06,3.46114595317637e-10,0.00011059771507576704
